text,airline,prediction
@AmericanAir what's the reason for delay flt 1089?,AmericanAir,negative
"@AmericanAir flying me to sfo at 6pm. I have meetings and things to do over there,so? Sea-dfw-sfo in 10 hours instead of sea-sfo in 3,mmmm",AmericanAir,negative
"@AmericanAir was proud 2 welcome 25 recipients of the Medal of Honor on flight to DC 4 #MedalofHonorDay, including‚Ä¶ https://t.co/M2odyReNsw",AmericanAir,negative
"RT @kyleSA01: For the love of @GEAviation 90-115BÌ†ΩÌ∏ç
The powerful power plant on the @AmericanAir B777-300ER at @HeathrowAirport https://t.co‚Ä¶",AmericanAir,negative
@JohnTuckerPhD stopped flying @United &amp; @AmericanAir about a year ago except when no other choice avail. Too many poor service experiences,AmericanAir,negative
@AmericanAir Okay thank you so much.,AmericanAir,positive
"Pilot says we were put on a ""dark plane,"" has to restart the plane's systems 4x, then they kick us off. @AmericanAir how does this happen?",AmericanAir,negative
@AmericanAir have a litte bit of a situation/favor to ask.,AmericanAir,negative
"@AmericanAir ha! I bought a tkt with you guys operated by @AlaskaAir and between the 2 of you,just got me wait g here on stand by and.....",AmericanAir,negative
"Neither your people, nor your planes were prepared to serve your customers this morning. What else you got going for you? @AmericanAir",AmericanAir,negative
"@AmericanAir thank you for checking in with my and helping me out with my upcoming flight, I really appreciate the great customer service",AmericanAir,negative
RT @AmericanAir: Champagne oceans and 787 dreams  Ì†ºÌΩæ Ì†ΩÌ≤§ https://t.co/WsmchKtzjp,AmericanAir,negative
"My morning: petty employees forcing checked bags, unhelpful cust. service reps, mechanical issues &amp; flight delays! Thanks @AmericanAir !",AmericanAir,negative
@AmericanAir Been flying AA for business since 1985.  I miss the days when Executive Platinum used to mean something. So tired of AA,AmericanAir,negative
We're just 20 students trying to go back to the USA @AmericanAir No staff around to help us out https://t.co/ilOeczX8Gt,AmericanAir,negative
"@Delta flight cancelled two days in a row. No hotel, no food, nothing. Just told sorry. #GreatCustomerService #Fly @AmericanAir or @JetBlue",AmericanAir,negative
@AmericanAir @Gogo i never received an email ??,AmericanAir,negative
"@AmericanAir contacted AAV twice because part of my package was cancelled, but I've yet to receive a reply. is there a more direct method?",AmericanAir,negative
@InsertStrawHere Sad when it becomes faster _and_ cheaper to rent a car to get yourself home. Hope @AmericanAir will make it up to you.,AmericanAir,negative
Logging some future travel tips: Avoid @AmericanAir whenever possible,AmericanAir,negative
@AmericanAir this was last night..I'm no currently at the airport..is there another solution?,AmericanAir,negative
@AmericanAir how do I get new locks? How do I get a suitcase replaced? I need to be able to secure my belongings to get from Jamaica home.,AmericanAir,negative
@AmericanAir I do not have international calling. I am on vacation dealing w/ this shit. I want to know why my locks were cut. Need new ones,AmericanAir,negative
@AmericanAir when do we find out what in flight movies are on in April we are flying from Heathrow to JFK on the 11th thanks,AmericanAir,negative
They are also on #2437 ATL-LAX @AmericanAir with #ripper https://t.co/xtwl6RyNmq,AmericanAir,negative
@scalzi I freaked when my boarding pass didn't have my platinum status on it this morning. Yay for the @AmericanAir app! Problem solved.,AmericanAir,negative
"@AmericanAir can't fly in snow, can't fly in rain. Perhaps better to service only these instead: https://t.co/s3aMwz6s4G",AmericanAir,negative
Not the level of customer service expected by @AmericanAir for EP customer and another 2hr delay to SLC Switching airlines - tired of this.,AmericanAir,negative
Everytime there is a airline scandal I pray its not @AmericanAir. I like AA &amp; I want to keep flying AA. Don't blow this for me #leggings4eva,AmericanAir,negative
"@AmericanAir It's the principal of it, i shouldnt have to get it rescheduled #joke",AmericanAir,negative
"Lost my Citi Prestige card, tried entering Admirals Lounge. Mocked and pantomimed by agent for what sliding a card looks like. @AmericanAir",AmericanAir,negative
Crappy customer service again. Starting to think Executive Platinum status means nothing on AA. @AmericanAir,AmericanAir,negative
Where is our pilot @AmericanAir ?  Sitting on full flight #895 in Charlotte since boarding time at 8:50am and still no pilot!,AmericanAir,negative
RT @CRWjay: @AmericanAir/@PSAAirlinesInc venturing off into the morning sun. #avgeek https://t.co/WpxSZta4Rs,AmericanAir,neutral
Some of America's best #fishandchips eateries https://t.co/bcdtrcP8nO @VisitUSA@thedailymeal @AmericanAir @united‚Ä¶ https://t.co/DV5KuGyB4k,AmericanAir,neutral
"RT @WKPix: An @americanair #md80 sets it down at @flyohare 
#avgeek #avnerd #aviation #panorama #chicago #chooseohare #ohare #‚Ä¶ https://t.c‚Ä¶",AmericanAir,neutral
@AmericanAir @timjsully We promise to not wear yoga pants! Please reconsider!,AmericanAir,negative
@AmericanAir is a 40-minute layover with a terminal change and a 20 minute bus ride to a regional gate even possible? #MCOtoSFO,AmericanAir,negative
Update: @AmericanAir still is delayed in denver and now it's official I will miss my second flight.  #unhappycustomer  #refundplease,AmericanAir,negative
So I'm booking with @AmericanAir because who doesn't want to wear leggings while flying. Ì†ΩÌ∏í,AmericanAir,negative
RT @uremirates: I believe that flights will increase with @JetBlue &amp; @AmericanAir when tourists are landing in Ans√© &amp; shopping in Cuba; whi‚Ä¶,AmericanAir,negative
@AmericanAir not the rite way to do business uh? Anybody to help around @SeaTacAirport ? Sea-sfo 7:30 gone already...Ì†ΩÌ∏°Ì†ΩÌ∏°Ì†ΩÌ∏°,AmericanAir,negative
@AmericanAir Love the admiral's club at ORD this morning. Sitting on floor cause there's no room and wifi is so slow i can't even load cnn,AmericanAir,negative
@AmericanAir so u guys got me changing counters and now I'm not allowed in my flight..@AlaskaAir says gotta pay extra money because if that?,AmericanAir,negative
RT @Steelersfran822: @AmericanAir Our flight is delayed for 12 hours and there aren't any representatives at the gate! We're broke high sch‚Ä¶,AmericanAir,negative
@AmericanAir if there's room in 1stclass overhead use it! Having 2check a bag when there's room is poor customer service!,AmericanAir,negative
@AmericanAir has personally apologized and are working for a solution so that this doesn't happen again,AmericanAir,negative
RT @NoNutTraveler: @iambeekay - critical to teach kids with #foodallergy personal responsibility  @AmericanAir ties our hands behind our ba‚Ä¶,AmericanAir,negative
@iambeekay - critical to teach kids with #foodallergy personal responsibility  @AmericanAir ties our hands behind o‚Ä¶ https://t.co/CtCtpFAAZS,AmericanAir,negative
@jennvzande @united @AmericanAir  #leggingpower!  Also - awesome pose. Glad y‚Äôall got were you needed to well and safe!,AmericanAir,negative
"Thank you, @Cosmopolitan_LV and our event sponsors for a successful race. @AmericanAir @USAA @CCOutdoorNA‚Ä¶ https://t.co/a7A0wTGicO",AmericanAir,positive
@AmericanAir @TSA plus he TSA would also leave a note saying they were in the bag. We had none.,AmericanAir,negative
@AmericanAir @TSA my locks were tsa-approved. My locks are cut by AA. when the bags were delayed I had  to describe what was in each bag.,AmericanAir,negative
RT @AmericanAir: @Samybleu Of course. Now you just need to come see us on board soon!,AmericanAir,negative
Hey @AmericanAir question how long does it normally take for a flight to get government approval? I booked my flight and just wonderingÌ†ΩÌ∏Ö,AmericanAir,negative
@AmericanAir I have to pay $25 to check in my bag and my bag comes back cracked in half...#damaged #notcool https://t.co/FLQHEbgEVQ,AmericanAir,negative
"IDK abt @united, but @AmericanAir reserved the right to revoke those employee passes,esp if u ""abuse"" it.So they better simmer the fuck down",AmericanAir,negative
#MondayMotivation There are 9 daily nonstop flights to @PHXSkyHarbor on @AmericanAir #CarolinasinPhoenix #FinalFour https://t.co/eInqaGQvgs,AmericanAir,neutral
"@AmericanAir It's terrible! They have been awake for almost 24 hours trying to get back home and no real answers, just sad!",AmericanAir,negative
"@americanair My daughter is stuck in Madrid for the past 12 hours with her school, it's like 20-25 people and no one is answering why.",AmericanAir,negative
"Out of flights at DIA today, mine is one of only two delayed this morning @AmericanAir gonna make me run to flight at ohare #gonnamissflight",AmericanAir,negative
@Cameron_Gray @airlineworkers looks like your free tickets will stop soon Liberals don't like them ! @united @AmericanAir @JetBlue,AmericanAir,negative
RT @BlackOnFleek: I grew up a non-revenue @AmericanAir passenger&amp;ALWAYS had2abide by dress code when using pass.Dumb asses better read poli‚Ä¶,AmericanAir,negative
@mattysmalls @AmericanAir My all existence is khaki...now I'm worried.,AmericanAir,negative
@AmericanAir thank you for taking care of an old guy https://t.co/Kwh9IN6rfV,AmericanAir,negative
@katiep18 @united @AmericanAir they have the same dress code at American Ì†ΩÌ∏Ç.....next!,AmericanAir,negative
@BlackOnFleek @AmericanAir There really are some stupid people in this world.  lol,AmericanAir,negative
@BlackOnFleek @AmericanAir Amen!!!!,AmericanAir,neutral
I grew up a non-revenue @AmericanAir passenger&amp;ALWAYS had2abide by dress code when using pass.Dumb asses better read policy #UnitedAirlines,AmericanAir,negative
@kelsey_work @AmericanAir @heroesfanfest it was a great con.  Thanks to you two for always making it enjoyable and memorable,AmericanAir,positive
@EmilyJillette @united @AmericanAir Thank you for the clarification..  I apologize again for the mistake,AmericanAir,negative
@InsertStrawHere @AmericanAir that is the worst. At least it's Dallas instead of Chicago. So sorry Steph,AmericanAir,negative
@AmericanAir Total bait and switch policy for Executive Platinum same day flight change.  Revenue 1st. Best customers 2nd.  Sad.,AmericanAir,negative
"@jennvzande @kaeterv @united @AmericanAir Rules are rules. If you fly FREE, deal with them or pay like the rest of us!",AmericanAir,negative
Apparently @AmericanAir just never has enough overhead bin space. Ì†æÌ¥ó,AmericanAir,negative
I was denied entry on an @AmericanAir flight from Dallas to NYC because I was wearing khaki shorts in 90¬∞ weather.,AmericanAir,negative
"@blaubok Happened to me on @AmericanAir several years ago. Wearing shorts, agent told me I needed pants. I changed got on next FLT. No media",AmericanAir,negative
"@AmericanAir if you keep canceling philly to albany flights due to whatever issue how come you refuse to refund,last three times in one week",AmericanAir,negative
"@AmericanAir this is the 3rd time this week in Philly that the albany, ny flight has been delayed and or cancelled then why wont you refund?",AmericanAir,negative
@AmericanAir sucks,AmericanAir,neutral
"@United I understand your dress code. I worked for @AmericanAir many yrs ago when Everyone ""dressed up"" to fly,,, especially employees. ‚úàÔ∏è",AmericanAir,negative
@Chi_jL @united @AmericanAir you think maybe the fact that they were underage had something to do with their decision,AmericanAir,negative
@united You guys have no reason to feel ashamed. My dad worked for @AmericanAir and we weren't allowed to wear jeans in first class.,AmericanAir,negative
Hey @AmericanAir @Delta &amp; @united easy way to make some lifelong customers: free plane from CAE-PHX for the final four. #ForeverToThee,AmericanAir,negative
@united you guys stink!!! Anyone and everyone should be allowed to wear whatever they desire!!! Thats why I only fly @AmericanAir,AmericanAir,negative
@AmericanAir Surely just a miscom b/n pilots and control. Mon AM in DC &amp; folks frustrated. Hopefully we'll be at the right gate soon.,AmericanAir,negative
China Southern in talks over @AmericanAir tie-up -- @Reuters https://t.co/Jod7l6xJ0Q #China,AmericanAir,neutral
RT @AAhronheim: Update: Several injuries reported after large explosions at @AmericanAir departure hall https://t.co/1DzSHS2b3l,AmericanAir,negative
@AmericanAir I have a claim from when it was delayed. Do I need a new one? Why did they cut off the locks and through the zippers?,AmericanAir,negative
"@AmericanAir I tried, the staff at the gate was very rude",AmericanAir,negative
Amazing start to our holiday getting a full row of seats on our flight to NYC. Thankyou @AmericanAir Ì†ΩÌ∏ç‚úàÔ∏è,AmericanAir,negative
"@AmericanAir keyword being should, doesnt change the fact I had to fork over $40 more during check-in cause there were limited seats. Awful.",AmericanAir,negative
@AmericanAir thX #joshua for taking care of #Ripper the new #akc nat'l agility champion traveling home #2437 ATL-LA‚Ä¶ https://t.co/FHYuEOm53Y,AmericanAir,negative
@AmericanAir what is the purpose of 3rd shift mx crew?  How can a fault mysteriously show up when taxing?  1st flight of the day. #trust,AmericanAir,negative
